respnum_V1,respcat_V3,respnum_PAYS,respnum_SEX,respnum_AGE,respnum_SexRec,x1,x2,x3,x4,x5,respnum_YEAR
5900,36,2,1,20,-1,1,1,1,2,1,2012
5900,36,2,1,81,-1,4,4, ,3,2,2012
5900,36,2,1,45,-1,2,2,2,2,1,2012
5900,36,2,1,61,-1,1,2,1,2,1,2012
5900,36,2,1,60,-1,2,2,3,2,2,2012
5900,36,2,1,81,-1,2,2,2,2,2,2012
5900,36,2,9,999, ,5,5,4,3,2,2012
5900,36,2,9,999, ,1,3,1, ,1,2012
5900,36,2,2,58,1,2,3,2,2,2,2012
5900,36,2,2,62,1,4,3,2,2,2,2012
5900,36,2,2,77,1,1,1,1,1,1,2012
5900,36,2,1,49,-1,5,4,4,3,1,2012
5900,36,2,1,59,-1,1,1,1,2,1,2012
5900,36,2,2,47,1,2,1,1,1,1,2012
5900,36,2,1,60,-1,2,3,3, , ,2012
5900,36,2,2,999,1,2,4,1,2,1,2012
5900,36,2,1,75,-1, , , , , ,2012
5900,36,2,1,40,-1,2,3,2,2,2,2012
5900,36,2,1,74,-1,4,4,4,3,2,2012
5900,36,2,2,70,1, , ,3,2,2,2012
5900,36,2,2,56,1,3,3,1,2,2,2012
5900,36,2,1,64,-1,3,2,2,3,1,2012
5900,36,2,1,68,-1,4,4,4,3,1,2012
5900,36,2,2,38,1,1,4,2,2,2,2012
5900,36,2,2,52,1,2,2,1,2,1,2012
5900,36,2,2,64,1,1,1,1,2,2,2012
5900,36,2,1,46,-1,1,3,3, ,2,2012
5900,36,2,1,47,-1,1,1,1, , ,2012
5900,36,2,1,44,-1,3,3,3,3,2,2012
5900,36,2,1,54,-1,2,2,2, , ,2012
5900,36,2,1,28,-1,2,2,2,2,2,2012
5900,36,2,2,59,1,4,4,4,2,2,2012
5900,36,2,9,999, ,1,2,1, , ,2012
5900,36,2,1,33,-1,2,1,1,2,1,2012
5900,36,2,2,45,1,2,2,1, , ,2012
5900,36,2,2,24,1,2,2,5,2,2,2012
5900,36,2,2,24,1,2,4,2,2,2,2012
5900,36,2,1,64,-1,4,4,4,3,2,2012
5900,36,2,1,36,-1,3,3,1, ,2,2012
5900,36,2,2,46,1,4,5,2,2,2,2012
5900,36,2,2,47,1,2,2,2,2,2,2012
5900,36,2,1,46,-1,2,2,2,2,2,2012
5900,36,2,2,35,1,5,4,3,3,2,2012
5900,36,2,1,52,-1,4,4,4,3,2,2012
5900,36,2,2,65,1,1,2,2,2,2,2012
5900,36,2,2,24,1,2,2,1,2,2,2012
5900,36,2,2,36,1,2,2,1,2,2,2012
5900,36,2,1,53,-1,2,2,2, , ,2012
5900,36,2,2,60,1, ,4,3,3,2,2012
5900,36,2,1,72,-1,4,4,3,2,2,2012
5900,36,2,1,33,-1,2,3,2, , ,2012
5900,100,3,1,64,-1,3,3,1,3,2,2012
5900,100,3,1,50,-1,4,3,4,3,3,2012
5900,100,3,2,54,1,4,4,4,2,2,2012
5900,100,3,2,19,1,4,5,3,3,2,2012
5900,100,3,1,52,-1,2,5,4,3,2,2012
5900,100,3,2,60,1,4,4,4, , ,2012
5900,100,3,1,34,-1,5,5,3,1,1,2012
5900,100,3,2,23,1,5,2,4,1,1,2012
5900,100,3,2,44,1, ,2,3,2,1,2012
5900,100,3,2,21,1,5,1,5,3,2,2012
5900,100,3,1,60,-1, , , ,2,1,2012
5900,100,3,2,51,1,2,3,4,2,1,2012
5900,100,3,1,54,-1,2,2,5,2,2,2012
5900,100,3,2,71,1,2,2, ,2,1,2012
5900,100,3,2,52,1,5,5,3,3,3,2012
5900,100,3,2,73,1,4,3,3,3,3,2012
5900,100,3,2,18,1,4,3,3,3,3,2012
5900,100,3,2,60,1,4,4,2,2,2,2012
5900,100,3,1,25,-1,2,3,2,2,2,2012
5900,100,3,2,60,1,5,4,3,2,2,2012
5900,100,3,2,74,1,3,2,3,2,2,2012
5900,100,3,1,38,-1,3,4,3,2,2,2012
5900,100,3,2,55,1,3,3,3, , ,2012
5900,100,3,1,40,-1,3,3,3, , ,2012
5900,100,3,2,65,1,2,2,3,2,3,2012
5900,100,3,1,35,-1,3,4,3,3,1,2012
5900,100,3,2,25,1,4,4,3,3,2,2012
5900,100,3,2,63,1,3,4,3,3,1,2012
5900,100,3,1,44,-1,4,4,3,3,1,2012
5900,100,3,1,68,-1,3,3,3,3,1,2012
5900,100,3,2,38,1,2,2,2,1,1,2012
5900,100,3,1,76,-1, ,4,4,3, ,2012
5900,100,3,1,78,-1,3,3,3,1,2,2012
5900,100,3,2,50,1,2,2,3,1,2,2012
5900,100,3,1,32,-1,3,5,4,2,2,2012
5900,100,3,2,78,1,3,4,4,1,1,2012
5900,100,3,2,82,1,4,4,5,2,2,2012
5900,100,3,1,72,-1,4,4,2,1,1,2012
5900,100,3,1,53,-1,4,4,3,3,1,2012
5900,100,3,2,55,1,3,3,2,1,1,2012
5900,100,3,1,77,-1,3,3,2,2,1,2012
5900,100,3,1,36,-1,4,4,2,3,1,2012
5900,100,3,1,56,-1,3,3,2,1,1,2012
5900,100,3,1,67,-1,2,2,1,1,1,2012
5900,100,3,2,60,1,2,2,2,1,1,2012
5900,100,3,1,75,-1,4,4,2,2,2,2012
5900,100,3,1,56,-1,2,3,2,3,2,2012
5900,100,3,2,62,1,3,4,3,2,1,2012
5900,100,3,1,57,-1,4,4,2,3,1,2012
5900,100,3,1,63,-1,4,2,5,3,1,2012
5900,100,3,1,78,-1,4,1,5,3,1,2012
5900,100,3,2,73,1,4,1,5,3,1,2012
5900,100,3,2,54,1,4,1,5,3,1,2012
5900,100,3,2,41,1,4,2,2,1, ,2012
5900,100,3,1,38,-1,4, ,1, ,1,2012
5900,100,3,2,75,1,3,4,2,3,2,2012
5900,100,3,1,26,-1,4,2,3,3,1,2012
5900,100,3,2,47,1,5,3,5,3,2,2012
5900,100,3,1,81,-1,3,2,2,3,1,2012
5900,100,3,2,63,1,2,2,2,2,1,2012
5900,100,3,2,65,1,2,2,3,1,1,2012
5900,100,3,1,40,-1,3,3,3,3,2,2012
5900,100,3,2,69,1,3,3,2,3,1,2012
5900,100,3,2,36,1,4,4,5,2,2,2012
5900,100,3,1,44,-1,3,3,3,1,1,2012
5900,100,3,2,55,1,5,5,4,2,1,2012
5900,100,3,1,36,-1,2,2,2,2,2,2012
5900,100,3,2,78,1,3,3,2,3,1,2012
5900,100,3,1,55,-1,4,3,3,2,2,2012
5900,100,3,1,29,-1,2,1,1,1,1,2012
5900,100,3,2,62,1,2,2,3,2,2,2012
5900,100,3,1,74,-1,4,2,3, ,2,2012
5900,100,3,1,55,-1,3,3,3,2,1,2012
5900,100,3,1,60,-1,1,1,5,1,1,2012
5900,100,3,2,20,1,1,1,3,1,1,2012
5900,100,3,2,78,1,1,1,5,1,1,2012
5900,100,3,1,53,-1,2,4,5,3,3,2012
5900,100,3,2,32,1,4,4,4,3,3,2012
5900,100,3,1,56,-1,2,3,4,3,3,2012
5900,100,3,1,65,-1,1,1,4,2,2,2012
5900,100,3,2,73,1,1,1,4,1,1,2012
5900,100,3,1,63,-1,4,2,3,3,2,2012
5900,100,3,2,71,1,3,3,3,1,1,2012
5900,100,3,2,38,1, ,1,2, , ,2012
5900,100,3,1,73,-1,4, ,1, , ,2012
5900,100,3,2,76,1,4,4,4,2,1,2012
5900,100,3,2,42,1, , ,3, , ,2012
5900,100,3,2,62,1,2,2,2,2,2,2012
5900,100,3,2,24,1, , ,3, ,1,2012
5900,100,3,2,39,1,2,3,4,3,2,2012
5900,100,3,2,37,1,4,4,3,3,2,2012
5900,100,3,2,52,1,3,3,3,3,2,2012
5900,100,3,2,49,1,4,4,4,3,2,2012
5900,100,3,2,55,1,4,4,4,3,3,2012
5900,100,3,2,53,1,2,3,3,2,2,2012
5900,100,3,2,66,1, ,3,4, , ,2012
5900,100,3,2,56,1,4,4,3,3,2,2012
5900,100,3,1,29,-1,4,4,5,3,3,2012
5900,100,3,2,38,1,2,3,5,3,2,2012
5900,100,3,1,75,-1,4,1,2,1,1,2012
5900,100,3,2,82,1, , ,3, , ,2012
5900,100,3,2,78,1,2,2,2,2,2,2012
5900,100,3,2,57,1,4,4,3,1,2,2012
5900,100,3,2,35,1,2,2,4,1,1,2012
5900,100,3,1,48,-1,3,2,3, , ,2012
5900,100,3,2,68,1,4,3,4,1,1,2012
5900,100,3,1,37,-1,2,2,1,3,3,2012
5900,100,3,1,57,-1,2,4,3,2,1,2012
5900,100,3,2,58,1,4,3,2,2,1,2012
5900,100,3,2,59,1,4,3,4,3,1,2012
5900,100,3,1,72,-1,4,4,3,3,2,2012
5900,100,3,2,75,1,5,3,2,3,2,2012
5900,100,3,2,62,1,4,4,3,3,2,2012
5900,100,3,1,43,-1,3,3,3,3,2,2012
5900,100,3,2,52,1,2,3,3,3,3,2012
5900,100,3,1,19,-1, ,2,5, , ,2012
5900,100,3,1,57,-1,2,2,2,2,2,2012
5900,100,3,2,36,1,2,2,2,1,1,2012
5900,100,3,1,39,-1,3,2,3,2,2,2012
5900,100,3,1,58,-1,4,4,3,3,2,2012
5900,100,3,2,76,1,4,4,1,2,2,2012
5900,100,3,1,80,-1,4,3,3,2,1,2012
5900,100,3,2,69,1,2,1,2,2,1,2012
5900,100,3,1,45,-1,2,2,2,2,1,2012
5900,100,3,1,79,-1,3,3,2,3,2,2012
5900,100,3,2,73,1,4,4,1,2,2,2012
5900,100,3,1,47,-1,4,4,3,2,1,2012
5900,100,3,2,69,1,4,4,4,2,2,2012
5900,100,3,1,49,-1,3,3,2,3,1,2012
5900,100,3,2,21,1,2,3,2,2,2,2012
5900,100,3,1,40,-1, ,2,3, , ,2012
5900,100,3,2,28,1,4,4,4,3,3,2012
5900,100,3,2,65,1,2,3,1,3,2,2012
5900,100,3,2,72,1,2,2,2,1,2,2012
5900,100,3,1,54,-1,3,2,2,3,3,2012
5900,100,3,1,38,-1,3,3,3, ,1,2012
5900,100,3,2,30,1,4,2,3,2,1,2012
5900,100,3,1,53,-1,3,4,1,1,1,2012
5900,100,3,1,21,-1,4,4,4,3,2,2012
5900,100,3,2,66,1,4,3,4,3,2,2012
5900,100,3,1,21,-1,3,4,4,2,2,2012
5900,100,3,2,38,1,5,5,4,3,3,2012
5900,100,3,2,53,1,4,4,4,3,3,2012
5900,100,3,2,36,1,4,4,3,3,3,2012
5900,100,3,1,45,-1,4,4,4,2,2,2012
5900,100,3,2,56,1,4,4,4,3,2,2012
5900,100,3,2,53,1,3,4,3,2,2,2012
5900,100,3,1,65,-1,2,3,3,2,3,2012
5900,100,3,2,70,1,4,2,4,2,2,2012
5900,100,3,1,67,-1,4,4,4,3,3,2012
5900,100,3,2,43,1,4,4,3,3,3,2012
5900,100,3,1,32,-1,2,2,2,1,1,2012
5900,100,3,2,44,1,4,4,3,2,2,2012
5900,100,3,1,19,-1,5,5,5,3,2,2012
5900,100,3,1,65,-1,2,2,4,3,2,2012
5900,100,3,1,48,-1,2,2,2,3,1,2012
5900,100,3,1,62,-1,3,3,2,2,1,2012
5900,100,3,2,69,1,4,4,3,2,1,2012
5900,100,3,2,69,1,2,3,1,2,1,2012
5900,100,3,2,65,1,2,2,1,2,1,2012
5900,100,3,2,62,1,3,3,2,2,1,2012
5900,100,3,2,69,1,4,2,3,1,1,2012
5900,100,3,1,62,-1,3,3,3,3,1,2012
5900,100,3,1,63,-1,2,2,2,2,1,2012
5900,100,3,2,46,1,5,3,4,3,1,2012
5900,100,3,1,64,-1,4,3,3,3,1,2012
5900,100,3,2,47,1,5,3,5,3,1,2012
5900,100,3,2,52,1,5,2,2,2,2,2012
5900,100,3,1,22,-1,5,2,2, , ,2012
5900,100,3,2,74,1,4,2,4,3,1,2012
5900,100,3,2,43,1,4,2,2,1,1,2012
5900,100,3,2,79,1,4,2,2,3,1,2012
5900,100,3,2,65,1,4,4,4,3,3,2012
5900,100,3,2,19,1, , , , , ,2012
5900,100,3,2,68,1,4,2,4,1,1,2012
5900,100,3,1,48,-1,3,3,2,1,1,2012
5900,100,3,1,61,-1,4,4,4,1,1,2012
5900,100,3,1,52,-1,2,2,2,1,1,2012
5900,100,3,2,27,1,4,3,3,2,3,2012
5900,100,3,2,57,1,4,4,4,1,2,2012
5900,100,3,1,37,-1,4,4,5,3,3,2012
5900,100,3,1,42,-1,4,3,3,3,3,2012
5900,100,3,2,50,1,4,3,2,2,2,2012
5900,100,3,1,59,-1,4,3,2,3,3,2012
5900,100,3,1,52,-1,4,3,3,2,2,2012
5900,100,3,2,50,1,4,3,1, , ,2012
5900,27601,8,2,38,1,1,2,3,2, ,2012
5900,27601,8,1,38,-1,2,4,1, , ,2012
5900,27601,8,1,44,-1,3,4,2,2,2,2012
5900,27601,8,2,25,1,1,1,1,2,1,2012
5900,27601,8,2,46,1,1,3,1,1,1,2012
5900,27601,8,2,37,1,2,1,2,2, ,2012
5900,27601,8,2,40,1,2,2,2,2,2,2012
5900,27601,8,2,26,1,2,2,2,2,1,2012
5900,27601,8,1,69,-1, , , ,3, ,2012
5900,27601,8,2,43,1,4,2,5,2,1,2012
5900,27601,8,1,61,-1,4,4,3,2,2,2012
5900,27601,8,1,44,-1,2,2,2,2,2,2012
5900,27601,8,1,62,-1,3,4,4,3,2,2012
5900,27601,8,2,86,1,4,4,5,2,2,2012
5900,27601,8,1,46,-1,1,1,1,1,2,2012
5900,27601,8,2,23,1,3,2,3,2, ,2012
5900,27601,8,2,73,1,3,2,3,2,2,2012
5900,27601,8,2,54,1,1,2,1,2,2,2012
5900,27601,8,1,46,-1,2,2,1, , ,2012
5900,27601,8,1,47,-1,4,2,1,2,1,2012
5900,27601,8,2,42,1,4,4,3,2,2,2012
5900,27601,8,2,57,1, ,4,2,2,2,2012
5900,27601,8,2,54,1,2,2,2,2,2,2012
5900,27601,8,1,44,-1, , , , , ,2012
5900,27601,8,2,30,1,1,1,1,2,1,2012
5900,27601,8,1,38,-1,1,3,1,3,2,2012
5900,27601,8,1,23,-1,2,5,2,2,2,2012
5900,27601,8,1,47,-1,4, ,3, , ,2012
5900,27601,8,2,25,1,2,1,1,2,2,2012
5900,27601,8,2,39,1,4,4,3,2,2,2012
5900,27601,8,1,61,-1,2,5,3,2,2,2012
5900,27601,8,2,56,1,2,2,2,2,2,2012
5900,27601,8,2,54,1,2,1,1, , ,2012
5900,27601,8,1,45,-1,3,4,2,2,2,2012
5900,27601,8,2,20,1,2,2,2,2,2,2012
5900,27601,8,1,47,-1,5,4,2,2,1,2012
5900,27601,8,1,54,-1,5,5,5,1,1,2012
5900,27601,8,1,26,-1,2,4,1,2,2,2012
5900,27601,8,2,34,1,2,3,2,2,2,2012
5900,27601,8,1,85,-1,4,3,3,2,2,2012
5900,27601,8,2,28,1,2,1,1,2,2,2012
5900,27601,8,2,52,1,1,1,1,2,2,2012
5900,27601,8,2,75,1,5,2,4, ,2,2012
5900,27601,8,2,48,1,1,4,1,2,1,2012
5900,27601,8,2,38,1,2,1,1,2,1,2012
5900,27601,8,1,56,-1,2,4,2,2,2,2012
5900,27601,8,1,23,-1,4,4,3,2,2,2012
5900,27601,8,2,27,1,4,2,1, ,1,2012
5900,27601,8,2,58,1,1, ,1,2,2,2012
5900,27601,8,2,32,1,1,1,1,2,2,2012
5900,27601,8,2,49,1,2,1,1, , ,2012
5900,27601,8,1,32,-1,3,3,1, ,1,2012
5900,27601,8,2,46,1, ,4,2,2,2,2012
5900,27601,8,1,63,-1,3,2,2,2,2,2012
5900,27601,8,2,74,1,4,4,4,2,2,2012
5900,27601,8,1,54,-1,4,3,2, , ,2012
5900,27601,8,1,74,-1,5,5,5,3,3,2012
5900,27601,8,2,46,1,1,5,1,2,2,2012
5900,27601,8,1,35,-1,4,5,5,3,2,2012
5900,27601,8,2,68,1,2,1,1, ,2,2012
5900,27601,8,2,50,1,2,5,1, , ,2012
5900,27601,8,2,77,1, ,2,2, ,2,2012
5900,27601,8,1,50,-1, , , ,2,1,2012
5900,27601,8,2,29,1,5,5,5,3,2,2012
5900,27601,8,2,40,1,2,4,2,2,2,2012
5900,27601,8,2,22,1,1,1,1,2,2,2012
5900,27601,8,2,67,1,1,1,1, , ,2012
5900,27601,8,1,55,-1,4,4,4,3,2,2012
5900,27601,8,1,47,-1,4,5,1,2,2,2012
5900,27601,8,1,58,-1,1,1,1, , ,2012
5900,27601,8,1,47,-1,4,2,1,2,2,2012
5900,27601,8,2,23,1,2,1,1, ,2,2012
5900,27601,8,1,69,-1,4,4,4,2,2,2012
5900,27601,8,2,42,1,2,2,2,2,2,2012
5900,27601,8,2,40,1,5,5,4,2,2,2012
5900,27601,8,1,84,-1,4,5,5,2,1,2012
5900,27601,8,1,38,-1,2,3,2,2,1,2012
5900,27601,8,1,68,-1,4,4,2,3,2,2012
5900,27601,8,1,52,-1,2,2,2,2,1,2012
5900,27601,8,2,34,1,1,1,1, , ,2012
5900,27601,8,2,29,1,2,2,1,1,1,2012
5900,27601,8,2,23,1,4,2,2, ,2,2012
5900,27601,8,1,75,-1,2,2,2,2,3,2012
5900,27601,8,1,71,-1,4,2,2,3,2,2012
5900,27601,8,1,71,-1, ,1,1, , ,2012
5900,27601,8,2,41,1,4,5,2,3, ,2012
5900,27601,8,2,32,1,5,5,2,3,3,2012
5900,27601,8,1,26,-1,5,4,2,3,2,2012
5900,27601,8,1,48,-1,2,2,4,2,2,2012
5900,27601,8,1,57,-1,4,2,1,2,2,2012
5900,27601,8,2,37,1,4,4,4,3,2,2012
5900,27601,8,2,41,1,2,2,2,2,2,2012
5900,27601,8,2,49,1, , , ,2,1,2012
5900,27601,8,1,43,-1,1,1,1, , ,2012
5900,27601,8,2,55,1,1,1,1,2,2,2012
5900,27601,8,2,32,1,3,2,2,2,2,2012
5900,27601,8,2,75,1,5,5,5,3,3,2012
5900,27601,8,1,71,-1,5,4,4,2,2,2012
5900,27601,8,2,22,1,2,2,1,2,2,2012
5900,27601,8,1,61,-1,4,2,2,2,2,2012
5900,27601,8,2,41,1,3,3,1,2, ,2012
5900,27601,8,1,23,-1,2,1,1,2,1,2012
5900,27601,8,2,73,1,2,2,2,2,1,2012
5900,27601,8,1,52,-1,5,5,3,3,2,2012
5900,27601,8,2,78,1,1,1,1,2,1,2012
5900,27601,8,2,58,1,4,2,2,3,3,2012
5900,27601,8,1,72,-1,4,4,1,2,2,2012
5900,27601,8,1,65,-1,1,1,2,3,2,2012
5900,27601,8,2,75,1,2,2,2,2,2,2012
5900,27601,8,2,41,1,2,3,2, , ,2012
5900,27601,8,2,43,1,2,1,1,2,2,2012
5900,27601,8,2,41,1,1,1,1, , ,2012
5900,27601,8,2,46,1,2,1,1,2,2,2012
5900,27601,8,2,47,1,1,2,3,2,2,2012
5900,27601,8,2,72,1,4,5,2,2,2,2012
5900,27601,8,1,45,-1,2,2,1,2,2,2012
5900,27601,8,2,56,1,2,2,2, ,2,2012
5900,27601,8,1,44,-1,2,2,2,2,2,2012
5900,27601,8,2,35,1,1,2,1, , ,2012
5900,27601,8,2,25,1,4,4,4,3,1,2012
5900,27601,8,1,47,-1,4,4,2,2,2,2012
5900,27601,8,1,51,-1,5,2,1,3,2,2012
5900,27601,8,2,59,1,4,4,1,2,2,2012
5900,27601,8,2,35,1,2,2,4,2,2,2012
5900,27601,8,2,48,1,2,1,1,2,2,2012
5900,27601,8,2,42,1,2,2,1, , ,2012
5900,27601,8,1,64,-1,1,3,2, , ,2012
5900,27601,8,2,77,1,2,3,2,2,2,2012
5900,27601,8,1,19,-1,3,1,1,2,2,2012
5900,27601,8,1,70,-1,5,5,4,3,3,2012
5900,27601,8,2,53,1,2,2,2,2,1,2012
5900,27601,8,1,51,-1,4,3,3,3, ,2012
5900,27601,8,2,27,1,2,3,2,2,2,2012
5900,27601,8,1,20,-1,3,3,2, , ,2012
5900,27601,8,1,28,-1,2,1,3,2,2,2012
5900,27601,8,1,75,-1,3,2,3,2,2,2012
5900,27601,8,1,43,-1,4,4,2,3,2,2012
5900,27601,8,2,64,1,2,4,2, , ,2012
5900,27601,8,1,79,-1,4,4,3,3,3,2012
5900,27601,8,2,40,1,4,3,3,2,2,2012
5900,27601,8,2,35,1,3,4,4,2,2,2012
5900,27601,8,2,77,1,5,5,4,3,2,2012
5900,27601,8,2,21,1,2,2,4,3,2,2012
5900,27601,8,1,77,-1,1,1,5,3,2,2012
5900,27601,8,1,49,-1,1,3,2,2, ,2012
5900,27601,8,2,51,1,1,1,1,2,2,2012
5900,27601,8,2,43,1,2,2,1,2,2,2012
5900,27601,8,1,77,-1,2,2,2,3,3,2012
5900,27601,8,2,62,1,4,4,3,3,2,2012
5900,27601,8,2,39,1,4,4,4,2,2,2012
5900,27601,8,2,32,1,1,1,1,2,2,2012
5900,27601,8,2,71,1,2,2,2,2,2,2012
5900,27601,8,1,23,-1,4,5,3, , ,2012
5900,27601,8,2,44,1,4,4,5,3,2,2012
5900,27601,8,2,45,1,2,2,3,2,2,2012
5900,27601,8,2,32,1,4,5,1,1,1,2012
5900,27601,8,1,28,-1,4,4,4,3,2,2012
5900,27601,8,1,22,-1,2,2,2,2,1,2012
5900,27601,8,2,58,1,5,5,4,2,2,2012
5900,27601,8,1,37,-1,1,1,1, , ,2012
5900,27601,8,1,55,-1,4,4,2,2,2,2012
5900,27601,8,1,18,-1,2,2,4,3,2,2012
5900,27601,8,2,20,1,4,4,4,2,2,2012
5900,27601,8,2,56,1,2,1,1, , ,2012
5900,27601,8,2,49,1,2,3,2,3,2,2012
5900,27601,8,2,68,1,2,2,2,2,2,2012
5900,27601,8,2,47,1,4,3,1, ,2,2012
5900,27601,8,2,78,1,4,5,5,3,2,2012
5900,27601,8,1,21,-1,4,4,2, , ,2012
5900,27601,8,2,70,1,5,5,5,2,2,2012
5900,27601,8,1,26,-1,3,2,2,2, ,2012
5900,27601,8,1,79,-1,5,5, ,2,2,2012
5900,27601,8,1,54,-1,1,1,1,1,1,2012
5900,27601,8,1,44,-1,4,2,1,3,2,2012
5900,27601,8,1,43,-1,4,2,2,2,2,2012
5900,27601,8,1,41,-1,2,2,2,2, ,2012
5900,27601,8,1,63,-1,4,4,3,3,2,2012
5900,27601,8,1,72,-1,4,2,2,2,2,2012
5900,27601,8,1,58,-1,2,4, ,3,2,2012
5900,27601,8,1,42,-1,2,2,2,2,2,2012
5900,27601,8,2,54,1,3,1,1,2,2,2012
5900,27601,8,1,20,-1,5,5,3,3, ,2012
5900,27601,8,1,38,-1,2,2,1, , ,2012
5900,27601,8,2,58,1,2,2,2,2,1,2012
5900,27601,8,2,20,1,5,5,5,3,2,2012
5900,27601,8,2,72,1,4,5,1,2,2,2012
5900,27601,8,1,58,-1,4,5,2,2,2,2012
5900,27601,8,1,69,-1,3, , , , ,2012
5900,27601,8,1,57,-1, , ,1,2,2,2012
5900,27601,8,2,54,1,4,4,1,2,2,2012
5900,27601,8,2,55,1,3,5,2,2,2,2012
5900,27601,8,2,59,1,4,4,2,2,2,2012
5900,27601,8,1,47,-1,2,2,2,2,2,2012
5900,27601,8,2,34,1,2,3,1,2,2,2012
5900,27601,8,1,19,-1,3,3,3,3,2,2012
5900,27601,8,2,64,1,4,4,2,2, ,2012
5900,27601,8,2,47,1,4,4,4,3, ,2012
5900,27601,8,1,23,-1,5,4,5,3,3,2012
5900,27601,8,2,79,1,2,2,1,2,2,2012
5900,27601,8,2,19,1,2,1,1,2,2,2012
5900,27601,8,2,35,1,2,2,2,2,1,2012
5900,27601,8,1,28,-1,2,2,2, , ,2012
5900,27601,8,2,42,1,2,3,1, ,1,2012
5900,27601,8,1,45,-1,2,2,2, , ,2012
5900,27601,8,2,19,1,4,2,1,2,2,2012
5900,27601,8,2,21,1,1,2,1,2,2,2012
5900,27601,8,1,48,-1,5,5,5,3,2,2012
5900,27601,8,2,27,1,2,2,4,2,2,2012
5900,27601,8,1,41,-1,1,1,2,3,3,2012
5900,27601,8,1,45,-1,1,1,1,1,1,2012
5900,27601,8,1,51,-1,5,4,3,3,3,2012
5900,27601,8,1,57,-1,2,2,1, , ,2012
5900,27601,8,1,38,-1,5,4,1,3,2,2012
5900,27601,8,2,46,1,4,5,2,3,2,2012
5900,27601,8,2,53,1,4,4,5,2,2,2012
5900,27601,8,2,62,1, ,3,1,2,2,2012
5900,27601,8,2,28,1,2,3,2,2,2,2012
5900,27601,8,2,34,1,1,2,1,1,1,2012
5900,27601,8,1,74,-1,2,3,4,1,1,2012
5900,27601,8,2,65,1,2,2,2, , ,2012
5900,27601,8,2,85,1,4,5,2,2,2,2012
5900,27601,8,1,40,-1,2,5,2,2,2,2012
5900,27601,8,2,45,1,2,5,1,3,2,2012
5900,27601,8,2,31,1,3,4,4,2,2,2012
5900,27601,8,1,65,-1,2,3,3,2,2,2012
5900,27601,8,2,29,1,2,2,1, , ,2012
5900,27601,8,1,39,-1,5,4,4,3,2,2012
5900,27601,8,1,35,-1,4,4,2,2,2,2012
5900,27601,8,1,19,-1,4,3,4,2,2,2012
5900,27601,8,2,28,1,3,3,3,2,2,2012
5900,27602,8,2,63,1,5,5,3,1,1,2012
5900,27602,8,2,34,1,3,2,2,2,2,2012
5900,27602,8,2,19,1,2,2,2,2,2,2012
5900,27602,8,2,29,1,1,1,1,2,2,2012
5900,27602,8,2,87,1,3,3,2,2, ,2012
5900,27602,8,2,56,1,1,1,1,1,1,2012
5900,27602,8,1,56,-1,2,2,2,2,2,2012
5900,27602,8,2,36,1,2,1,1,1,1,2012
5900,27602,8,2,54,1,1,1,1,2,1,2012
5900,27602,8,2,52,1,1,1,1, , ,2012
5900,27602,8,2,19,1,1,1,1,2,1,2012
5900,27602,8,1,24,-1,4,3,2,3,2,2012
5900,27602,8,2,61,1,1,2,2,2,2,2012
5900,27602,8,2,45,1,1,2,1,2, ,2012
5900,27602,8,2,19,1,1,1,1,1,1,2012
5900,27602,8,2,79,1,2,2,2,1,1,2012
5900,27602,8,1,79,-1,4,5,5,2,2,2012
5900,27602,8,2,63,1,1,1,1,2,2,2012
5900,27602,8,1,74,-1,1,1,1,1,1,2012
5900,27602,8,1,73,-1,4,4,3,3,2,2012
5900,27602,8,2,47,1,1,2,1,2,1,2012
5900,27602,8,1,74,-1,2,2,2,2,2,2012
5900,27602,8,2,61,1,1,2,3,2,2,2012
5900,27602,8,2,44,1,1,1,2,2,1,2012
5900,27602,8,2,42,1,1,2,1,2,2,2012
5900,27602,8,2,74,1,1,1,1, , ,2012
5900,27602,8,2,76,1,1,2,2,2,2,2012
5900,27602,8,2,21,1,5,5,3, ,2,2012
5900,27602,8,2,57,1,1,1,1,1,1,2012
5900,27602,8,2,70,1,2,1,3,1,1,2012
5900,27602,8,1,61,-1,5,3,4,2,2,2012
5900,27602,8,2,30,1,3,2,2,2,2,2012
5900,27602,8,2,44,1,1,2,2,2,2,2012
5900,27602,8,2,77,1,4,2,3,2,2,2012
5900,27602,8,1,31,-1,1,1,1,1,1,2012
5900,27602,8,1,35,-1,2,2,2,2,1,2012
5900,27602,8,2,49,1,1,1,1,1,1,2012
5900,27602,8,1,52,-1,3,2,1,3,2,2012
5900,27602,8,1,63,-1,3,4,5,2,2,2012
5900,27602,8,2,78,1,4,4,4,3,2,2012
5900,27602,8,1,22,-1,5,4,4,2,2,2012
5900,27602,8,1,57,-1,4,4,2,1,1,2012
5900,27602,8,2,74,1, , ,1,2,2,2012
5900,27602,8,1,31,-1,2,2,2,2,2,2012
5900,27602,8,2,24,1,4,5,3,2,2,2012
5900,27602,8,2,46,1,1,4,2,2,2,2012
5900,27602,8,1,49,-1,2,2,2,2,2,2012
5900,27602,8,1,27,-1,1,1,1,1,1,2012
5900,27602,8,1,72,-1,1,1,1,1,1,2012
5900,27602,8,2,48,1,1,1,1,2,2,2012
5900,27602,8,2,92,1,4,4,4,2,2,2012
5900,27602,8,2,64,1,2,2,2, , ,2012
